relation_token_span_ids	ent1_ent2_start	ent1	ent2	label	label_id	ent1_type	ent2_type	ent1_id	ent2_id	ent1_cui	ent2_cui	doc_id	text
	(10, 20)	life-threatening complications	5-FU	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	109	We now report the first known cancer patient who developed [s1]life-threatening complications[e1] after treatment with topical [s2]5-FU[e2] and was shown subsequently to have profound DPD deficiency.
	(1, 14)	acute ischaemic event	venlafaxine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	110	An [s1]acute ischaemic event[e1] associated with the use of [s2]venlafaxine[e2]  a case report and proposed pathophysiological mechanisms.
	(3, 12)	venlafaxine	ischaemic events	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	111	The association of [s1]venlafaxine[e1] treatment with [s2]ischaemic events[e2] could be explained by its unique pharmacological and haemodynamic properties.
	(11, 17)	acute cardiovascular event	venlafaxine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	112	This is the first report of a possible association between an [s1]acute cardiovascular event[e1] and [s2]venlafaxine[e2] 
	(26, 35)	venlafaxine	acute myocardial ischaemia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	113	We present a case of an elderly woman with a pre-existing history of ischaemic heart disease, who was treated with [s1]venlafaxine[e1]  and developed [s2]acute myocardial ischaemia[e2] within the first week of treatment.
	(1, 15)	cyclophosphamide	embryopathy	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	114	Apparent [s1]cyclophosphamide[e1] (cytoxan) [s2]embryopathy[e2]  a distinct phenotype?
	(15, 31)	CP	embryopathy	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	115	The purpose of this report is to document a new case of in utero [s1]CP[e1] exposure with multiple congenital anomalies and to establish an apparent CP [s2]embryopathy[e2] phenotype.
	(15, 20)	CP	multiple congenital anomalies	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	116	The purpose of this report is to document a new case of in utero [s1]CP[e1] exposure with [s2]multiple congenital anomalies[e2] and to establish an apparent CP embryopathy phenotype.
	(9, 40)	cyclosposphamide	blepharophimosis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	117	The reported cases of in utero exposure to [s1]cyclosposphamide[e1] shared the following manifestations with our patient: growth deficiency, developmental delay, craniosynostosis, [s2]blepharophimosis[e2]  flat nasal bridge, abnormal ears, and distal limb defects including hypoplastic thumbs and oligodactyly.
	(9, 33)	cyclosposphamide	craniosynostosis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	118	The reported cases of in utero exposure to [s1]cyclosposphamide[e1] shared the following manifestations with our patient: growth deficiency, developmental delay, [s2]craniosynostosis[e2]  blepharophimosis, flat nasal bridge, abnormal ears, and distal limb defects including hypoplastic thumbs and oligodactyly.
	(9, 30)	cyclosposphamide	developmental delay	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	119	The reported cases of in utero exposure to [s1]cyclosposphamide[e1] shared the following manifestations with our patient: growth deficiency, [s2]developmental delay[e2]  craniosynostosis, blepharophimosis, flat nasal bridge, abnormal ears, and distal limb defects including hypoplastic thumbs and oligodactyly.
	(9, 55)	cyclosposphamide	distal limb defects	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	120	The reported cases of in utero exposure to [s1]cyclosposphamide[e1] shared the following manifestations with our patient: growth deficiency, developmental delay, craniosynostosis, blepharophimosis, flat nasal bridge, abnormal ears, and [s2]distal limb defects[e2] including hypoplastic thumbs and oligodactyly.
	(9, 47)	cyclosposphamide	flat nasal bridge	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	121	The reported cases of in utero exposure to [s1]cyclosposphamide[e1] shared the following manifestations with our patient: growth deficiency, developmental delay, craniosynostosis, blepharophimosis, [s2]flat nasal bridge[e2]  abnormal ears, and distal limb defects including hypoplastic thumbs and oligodactyly.
	(9, 59)	cyclosposphamide	hypoplastic thumbs	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	122	The reported cases of in utero exposure to [s1]cyclosposphamide[e1] shared the following manifestations with our patient: growth deficiency, developmental delay, craniosynostosis, blepharophimosis, flat nasal bridge, abnormal ears, and distal limb defects including [s2]hypoplastic thumbs[e2] and oligodactyly.
	(9, 65)	cyclosposphamide	oligodactyly	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	123	The reported cases of in utero exposure to [s1]cyclosposphamide[e1] shared the following manifestations with our patient: growth deficiency, developmental delay, craniosynostosis, blepharophimosis, flat nasal bridge, abnormal ears, and distal limb defects including hypoplastic thumbs and [s2]oligodactyly[e2] 
	(6, 16)	cyclophosphamide	human teratogen	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	124	We conclude that (a) [s1]cyclophosphamide[e1] is a [s2]human teratogen[e2]  (b) a distinct phenotype exists, and (c) the safety of CP in pregnancy is in serious question.
	(4, 12)	seizures	phenytoin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	125	In all cases, [s1]seizures[e1] were controlled by withdrawal of [s2]phenytoin[e2] and reduction of drug levels.
	(2, 6)	seizures	phenytoin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	126	Paradoxical [s1]seizures[e1] in [s2]phenytoin[e2] toxicity.
	(7, 12)	seizures	phenytoin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	127	We present three patients with paradoxical [s1]seizures[e1]  their serum [s2]phenytoin[e2] levels were 43.5 mcg/mL, 46.5 mcg/mL and 38.3 mcg/mL.
	(6, 16)	losartan	angioedema	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	128	CONCLUSIONS: This case suggests that [s1]losartan[e1] can induce late-onset [s2]angioedema[e2] in patients with normal renal function and that the reaction can recur after initial resolution of the symptoms.
	(0, 6)	Losartan	angioedema	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	129	 [s1]Losartan[e1] induced [s2]angioedema[e2] 
	(7, 15)	angioedema	losartan	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	130	OBJECTIVE: To report a case of [s1]angioedema[e1] associated with [s2]losartan[e2] administration.
	(3, 11)	angioedema	losartan	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	131	The incidence of [s1]angioedema[e1] secondary to [s2]losartan[e2]  an angiotensin II receptor antagonist, is unknown.
	(15, 26)	hepatic adenomas	danazol	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	132	We report the case of a female acromegalic patient in whom multiple [s1]hepatic adenomas[e1] appeared soon after [s2]danazol[e2] treatment for uterine fibromatosis.
	(0, 6)	Heparin	thrombocytopenia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	133	 [s1]Heparin[e1] induced [s2]thrombocytopenia[e2] is a rare and serious complication of anticoagulation therapy.
	(1, 7)	heparin	thrombocytopenia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	134	Pediatric [s1]heparin[e1] induced [s2]thrombocytopenia[e2]  management with Danaparoid (orgaran).
	(30, 36)	heparin	thrombocytopenia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	135	There remains a paucity of information pertaining to alternative anticoagulation strategies for use during cardiopulmonary bypass concomitant with [s1]heparin[e1] induced [s2]thrombocytopenia[e2]  especially in children.
	(6, 20)	heparin	hemorrhagic complications	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	136	We report the successful treatment of [s1]heparin[e1] induced thrombocytopenia and subsequent [s2]hemorrhagic complications[e2] postoperatively in a 2-year-old child with Danaparoid (orgaran).
	(6, 12)	heparin	thrombocytopenia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	137	We report the successful treatment of [s1]heparin[e1] induced [s2]thrombocytopenia[e2] and subsequent hemorrhagic complications postoperatively in a 2-year-old child with Danaparoid (orgaran).
	(0, 5)	Taxane	glaucoma	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	138	 [s1]Taxane[e1] induced [s2]glaucoma[e2] 
	(5, 13)	glaucoma	doxetaxel	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	139	We report a case of [s1]glaucoma[e1] induced by [s2]doxetaxel[e2] therapy for metastatic breast cancer.
	(1, 10)	hyperphosphatemia	sodium phosphate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	140	Acute [s1]hyperphosphatemia[e1] caused by [s2]sodium phosphate[e2] enema in a patient with liver dysfunction and chronic renal failure.
	(6, 22)	hyperphosphatemia	sodium biphosphate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	141	We report a case of acute [s1]hyperphosphatemia[e1] secondary to rectal administration of sodium phosphate and [s2]sodium biphosphate[e2] (Fleet enema).
	(6, 19)	hyperphosphatemia	sodium phosphate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	142	We report a case of acute [s1]hyperphosphatemia[e1] secondary to rectal administration of [s2]sodium phosphate[e2] and sodium biphosphate (Fleet enema).
	(0, 26)	Prolongation of the QT interval	amiodarone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	143	 [s1]Prolongation of the QT interval[e1] and ventricular tachyarrhymias have been described in patients on [s2]amiodarone[e2] therapy.
	(9, 26)	ventricular tachyarrhymias	amiodarone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	144	Prolongation of the QT interval and [s1]ventricular tachyarrhymias[e1] have been described in patients on [s2]amiodarone[e2] therapy.
	(7, 26)	torsades de pointes	amiodarone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	145	We report a case of recurrent [s1]torsades de pointes[e1] following treatment with pentavalent antimonial drugs and [s2]amiodarone[e2] 
	(7, 16)	diphenylhydantoin	gingival hyperplasia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	146	Emphasis is given to the differentiation of [s1]diphenylhydantoin[e1] induced [s2]gingival hyperplasia[e2] from the angiomatous enlargement of the gingiva before any treatment is planned.
	(15, 34)	anemia	D-Pen	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	147	A 66-year-old Japanese woman with severe scleroderma developed [s1]anemia[e1] and thrombocytopenia due to D-penicillamine  [s2]D-Pen[e2]  treatment, although the leukopenia was not markedly severe.
	(15, 28)	anemia	D-penicillamine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	148	A 66-year-old Japanese woman with severe scleroderma developed [s1]anemia[e1] and thrombocytopenia due to [s2]D-penicillamine[e2] (D-Pen) treatment, although the leukopenia was not markedly severe.
	(18, 34)	thrombocytopenia	D-Pen	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	149	A 66-year-old Japanese woman with severe scleroderma developed anemia and [s1]thrombocytopenia[e1] due to D-penicillamine  [s2]D-Pen[e2]  treatment, although the leukopenia was not markedly severe.
	(18, 28)	thrombocytopenia	D-penicillamine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	150	A 66-year-old Japanese woman with severe scleroderma developed anemia and [s1]thrombocytopenia[e1] due to [s2]D-penicillamine[e2] (D-Pen) treatment, although the leukopenia was not markedly severe.
	(4, 24)	D-Pen	bicytopenia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	151	Cessation of [s1]D-Pen[e1] and the start of corticosteroid therapy were followed by recovery from [s2]bicytopenia[e2] 
	(2, 21)	inhibition of hematopoiesis	D-penicillamine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	152	In vitro [s1]inhibition of hematopoiesis[e1] in a patient with systemic sclerosis treated with [s2]D-penicillamine[e2] 
	(4, 16)	bicytopenia	D-Pen	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	153	These findings suggest that [s1]bicytopenia[e1] in this patient was caused by [s2]D-Pen[e2] and may be due to different sensitivities in the hematopoietic lineage.
	(17, 24)	methimazole	agranulocytosis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	154	A 48-year-old woman who was treated for thyrotoxicosis with [s1]methimazole[e1] developed [s2]agranulocytosis[e2] 
	(3, 27)	hypocalcemic tetany	alendronate sodium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	155	Postoperative [s1]hypocalcemic tetany[e1] caused by fleet phospho-soda preparation in a patient taking [s2]alendronate sodium[e2]  report of a case.
	(3, 15)	hypocalcemic tetany	fleet phospho-soda	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	156	Postoperative [s1]hypocalcemic tetany[e1] caused by [s2]fleet phospho-soda[e2] preparation in a patient taking alendronate sodium: report of a case.
	(10, 34)	alendronate	hypocalcemic tetany	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	157	This case report describes a patient who was previously prescribed [s1]alendronate[e1] (Fosamax) and presented with postoperative hypophosphatemia and [s2]hypocalcemic tetany[e2] after bowel preparation with Fleet Phospho-Soda.
	(32, 47)	hypocalcemic tetany	Fleet Phospho-Soda	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	158	This case report describes a patient who was previously prescribed alendronate (Fosamax) and presented with postoperative hypophosphatemia and [s1]hypocalcemic tetany[e1] after bowel preparation with [s2]Fleet Phospho-Soda[e2] 
	(14, 32)	Fosamax	hypocalcemic tetany	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	159	This case report describes a patient who was previously prescribed alendronate  [s1]Fosamax[e1]  and presented with postoperative hypophosphatemia and [s2]hypocalcemic tetany[e2] after bowel preparation with Fleet Phospho-Soda.
	(10, 27)	alendronate	hypophosphatemia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	160	This case report describes a patient who was previously prescribed [s1]alendronate[e1] (Fosamax) and presented with postoperative [s2]hypophosphatemia[e2] and hypocalcemic tetany after bowel preparation with Fleet Phospho-Soda.
	(25, 47)	hypophosphatemia	Fleet Phospho-Soda	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	161	This case report describes a patient who was previously prescribed alendronate (Fosamax) and presented with postoperative [s1]hypophosphatemia[e1] and hypocalcemic tetany after bowel preparation with [s2]Fleet Phospho-Soda[e2] 
	(14, 25)	Fosamax	hypophosphatemia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	162	This case report describes a patient who was previously prescribed alendronate  [s1]Fosamax[e1]  and presented with postoperative [s2]hypophosphatemia[e2] and hypocalcemic tetany after bowel preparation with Fleet Phospho-Soda.
	(7, 33)	thrombotic microangiopathy	gemcitabine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	163	Described here are 2 patients who developed [s1]thrombotic microangiopathy[e1] of the kidneys after receiving high cumulative doses of the new anticancer drug [s2]gemcitabine[e2] 
	(9, 17)	renal failure	gemcitabine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	164	Thrombotic microangiopathy with [s1]renal failure[e1] in two patients undergoing [s2]gemcitabine[e2] chemotherapy.
	(0, 17)	Thrombotic microangiopathy	gemcitabine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	165	 [s1]Thrombotic microangiopathy[e1] with renal failure in two patients undergoing [s2]gemcitabine[e2] chemotherapy.
	(24, 48)	B-cell non-Hodgkin's lymphoma	infliximab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	166	The first patient was a 61-year-old man with a 30-year history of fistulizing CD in whom [s1]B-cell non-Hodgkin's lymphoma[e1] was diagnosed 9 months after treatment with [s2]infliximab[e2] 
	(3, 12)	infliximab	lymphoma	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	167	The relationship between [s1]infliximab[e1] treatment and [s2]lymphoma[e2] in Crohn's disease.
	(14, 39)	nodular sclerosing Hodgkin's lymphoma	infliximab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	168	The second is a 29-year-old man with CD in whom [s1]nodular sclerosing Hodgkin's lymphoma[e1] was diagnosed 3 weeks after infusion with [s2]infliximab[e2] 
	(20, 31)	lymphoma	infliximab	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	169	We describe the clinical course of 2 patients with Crohn's disease (CD) in whom [s1]lymphoma[e1] was diagnosed after treatment with [s2]infliximab[e2] 
	(0, 11)	Codeine intoxication	Codeine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	170	 [s1]Codeine intoxication[e1] in the neonate [s2]Codeine[e2] intoxication in the neonate.
	(5, 12)	codeine intoxication	codeine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	171	We report a case of [s1]codeine intoxication[e1]  [s2]codeine[e2] intoxication in the neonate, in which the drug was prescribed for cough control during an emergency department visit.
	(0, 25)	Hydroxyurea	increase fetal hemoglobin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	172	 [s1]Hydroxyurea[e1] (HU) and sodium phenylbutyrate (SPB) have been shown to [s2]increase fetal hemoglobin[e2] (Hb F) levels in patients with thalassemia intermedia.
	(8, 25)	sodium phenylbutyrate	increase fetal hemoglobin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	173	Hydroxyurea (HU) and [s1]sodium phenylbutyrate[e1] (SPB) have been shown to [s2]increase fetal hemoglobin[e2] (Hb F) levels in patients with thalassemia intermedia.
	(7, 12)	HU	increase in total Hb	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	174	Of the four patients who responded to [s1]HU[e1] with an [s2]increase in total Hb[e2]  all reported symptomatic improvement and three have not required further transfusions.
	(8, 35)	HU	hepatic toxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	175	Prolonged responses were achieved with low doses of [s1]HU[e1] (3-10 mg/kg/day) and higher doses were associated with mild reversible hematologic or [s2]hepatic toxicity[e2] and no further increases in Hb.
	(8, 27)	HU	mild reversible hematologic	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	176	Prolonged responses were achieved with low doses of [s1]HU[e1] (3-10 mg/kg/day) and higher doses were associated with [s2]mild reversible hematologic[e2] or hepatic toxicity and no further increases in Hb.
	(12, 30)	HU	increasing Hb F	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	177	Sodium phenylbutyrate was added to treatment with [s1]HU[e1] in two patients, but failed to produce an increase in total Hb despite [s2]increasing Hb F[e2] levels.
	(0, 30)	Sodium phenylbutyrate	increasing Hb F	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	178	 [s1]Sodium phenylbutyrate[e1] was added to treatment with HU in two patients, but failed to produce an increase in total Hb despite [s2]increasing Hb F[e2] levels.
	(6, 19)	HU	increase total Hb	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	179	We conclude that low-dose [s1]HU[e1] therapy in patients with thalassemia intermedia may [s2]increase total Hb[e2] levels sufficiently to eliminate the need for transfusions.
	(9, 33)	increases in total Hb	HU	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	180	We describe the clinical response, as determined by [s1]increases in total Hb[e1] and decreased transfusion needs, in five patients with thalassemia intermedia treated with [s2]HU[e2] alone or in combination with SPB.
	(9, 39)	increases in total Hb	SPB	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	181	We describe the clinical response, as determined by [s1]increases in total Hb[e1] and decreased transfusion needs, in five patients with thalassemia intermedia treated with HU alone or in combination with [s2]SPB[e2] 
	(17, 32)	oolong tea	delirious	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	182	A 36-y-o patient with schizophrenia, who had consumed gradually increasing quantities of [s1]oolong tea[e1] that eventually reached 15 L each day, became [s2]delirious[e2] and was admitted to a psychiatric hospital.
	(5, 12)	oolong tea	delirium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	183	After abstinence from [s1]oolong tea[e1] his [s2]delirium[e2] resolved.
